,,Federal Student Aid,,,,,,,,,
,,U.S. Department of Education,,,,,,,,,
,,We Help Put America Through School,,,,,,,,,
,,eCampus-Based Reports,,,,,,,,,
,,"Federal Perkins Loan Program Status of Default (Current) as of June 30, 2013",,,,,,,,,
,,Date:  04/18/2014,,,,,(A),(B),(C) ,(D),(E)
Serial,OPEID,Institution Name,Address,City,ST,Zip,# of Bwrs Who Entered Repayment Status In 2011-2012,"Bwrs From Col (A) In Default On June 30, 2013",Cohort Default Rate (B/A) Percentage,Total Bwrs In Default >=240 Days,Total Principal Outstanding On Loans in Default >= 240 Days
,,,,,,,,,,,
1785,210400,University of Maryland  Baltimore,220 N. Arch Street,Baltimore,MD,21201-1691,291,2,0.69%,68,301472
1783,210300,University of Maryland  College Park,0102 Lee Building,College Park,MD,20742-5145,727,64,8.80%,1490,3354102
1784,210500,University of Maryland - Baltimore County,1000 Hilltop Circle,Baltimore,MD,21250-0002,85,7,8.24%,303,502416
1786,210600,University of Maryland - Eastern Shore,Backbone Road,Princess Anne,MD,21853-4053,57,18,31.58%,214,322679
1781,1164400,University of Maryland University College,3501 University Boulevard East,Adelphi,MD,20783-8078,66,9,13.64%,332,731529
1734,206700,Washington Adventist University,7600 Flower Avenue,Takoma Park,MD,20912-7796,68,30,44.12%,369,667705
1791,210800,Washington College,300 Washington Avenue,Chestertown,MD,21620-1197,34,4,11.76%,0,0
1795,211400,American International College,1000 State Street,Springfield,MA,01109-3189,66,23,34.85%,482,683463
1796,211500,Amherst College,Boltwood Avenue at College Street,Amherst,MA,01002-5000,59,3,5.08%,69,306158
1804,211700,Anna Maria College,50 Sunset Lane,Paxton,MA,01612-1198,48,17,35.42%,169,343116
1810,211800,Assumption College,500 Salisbury Street,Worcester,MA,01615-1294,187,7,3.74%,55,105323
1812,212100,Babson College,231 Forest Street,Babson Park,MA,02457-0310,70,10,14.29%,94,367555
1938,964500,Bard College at Simon's Rock,84 Alford Road,Great Barrington,MA,01230-9702,38,7,18.42%,110,192650
1814,212200,Bay Path College,588 Longmeadow Street,Longmeadow,MA,01106-2212,81,17,20.99%,186,394070
1815,396500,Bay State College,122 Commonwealth Avenue,Boston,MA,02116-2901,38,5,13.16%,209,389419
1816,212300,Becker College,61 Sever Street,Worcester,MA,01615-0071,0,0,0%,31,44430
1817,212400,Bentley University,175 Forest Street,Waltham,MA,02452-4705,334,14,4.19%,117,355317
1818,212600,Berklee College of Music,1140 Boylston Street,Boston,MA,02215-3693,308,32,10.39%,445,1038151
1825,212800,Boston College,140 Commonwealth Avenue,Chestnut Hill,MA,02467-3800,602,2,0.33%,221,902379
1828,213000,Boston University,Office of the President,Boston,MA,02215-1789,1306,34,2.60%,1026,2868795
1830,213300,Brandeis University,415 South Street,Waltham,MA,02453-2700,163,13,7.98%,157,569609
1831,218300,Bridgewater State University,131 Summer Street,Bridgewater,MA,02325-0001,113,21,18.58%,676,938030
6282,2182900,Cambridge College,1000 Massachusetts Avenue,Cambridge,MA,02138-5304,4,1,25%,31,67358
1839,216800,Cape Cod Community College,2240 Iyannough Road,West Barnstable,MA,02668-1599,0,0,0%,82,73381
1845,213900,Clark University,950 Main Street,Worcester,MA,01610-1473,139,6,4.32%,103,389958
1846,214000,College of Our Lady of the Elms,291 Springfield Street,Chicopee,MA,01013-2839,105,28,26.67%,152,211144
1847,214100,College of the Holy Cross,1 College Street,Worcester,MA,01610-2395,268,7,2.61%,64,186702
1850,214300,Curry College,1071 Blue Hill Avenue,Milton,MA,02186-2395,75,21,28%,73,94857
1851,214400,Dean College,99 Main Street,Franklin,MA,02038-1994,66,28,42.42%,442,682607
1854,214500,Eastern Nazarene College,23 East Elm Avenue,Quincy,MA,02170-2999,76,23,30.26%,200,1135099
1857,214600,Emerson College,120 Boylston Street,Boston,MA,02116-4624,138,4,2.90%,78,177650
1859,214700,Emmanuel College,400 The Fenway,Boston,MA,02115-5798,165,30,18.18%,233,485730
5221,214800,Endicott College,376 Hale Street,Beverly,MA,01915-2098,72,5,6.94%,132,99799
1835,1151000,Everest Institute,1505 Commonwealth Avenue,Brighton,MA,02135-3605,35,3,8.57%,1,732
1862,215000,Fisher College,118 Beacon Street,Boston,MA,02116-1500,50,13,26%,151,234138
1863,218400,Fitchburg State University,160 Pearl Street,Fitchburg,MA,01420-2697,85,8,9.41%,230,316807
1865,218500,Framingham State University,100 State Street,Framingham,MA,01702-2471,200,27,13.50%,319,485085
1868,215300,Gordon College,255 Grapevine Road,Wenham,MA,01984-1899,132,6,4.55%,153,292604
1869,974700,Gordon Conwell Theological Seminary,130 Essex Street,South Hamilton,MA,01982-2317,65,4,6.15%,32,112708
1873,466100,Hampshire College,893 West Street,Amherst,MA,01002-3359,2,0,0%,2,3162
1874,215500,Harvard University,Massachusetts Hall,Cambridge,MA,02138-3800,1084,36,3.32%,413,2944221
1876,215400,Hellenic College & Holy Cross Greek Orthodox School of Theology,50 Goddard Avenue,Brookline,MA,02445-7496,74,0,0%,0,0
1882,632400,Laboure College,303 Adams Street,Milton,MA,02126-4253,33,7,21.21%,75,117640
1883,215800,Lasell College,1844 Commonwealth Avenue,Newton,MA,02466-2716,50,10,20%,64,116078
6284,633100,Lawrence Memorial Hospital School of Nursing,170 Governors Avenue,Medford,MA,02155-1643,21,2,9.52%,16,32030
1886,216000,Lesley University,29 Everett Street,Cambridge,MA,02138-2790,102,15,14.71%,195,371813
1895,216500,MCPHS University,179 Longwood Avenue,Boston,MA,02115-5804,117,6,5.13%,85,183550
1893,218000,Massachusetts College of Art and Design,621 Huntington Avenue,Boston,MA,02115-5803,82,18,21.95%,172,282468
1916,218700,Massachusetts College of Liberal Arts,375 Church Street,North Adams,MA,01247-4100,101,3,2.97%,178,248486
1897,217800,Massachusetts Institute of Technology,77 Massachusetts Avenue,Cambridge,MA,02139-4307,629,22,3.50%,103,917536
1901,212000,Merrimack College,315 Turnpike Street,North Andover,MA,01845-5800,58,5,8.62%,290,1010471
1902,993600,Middlesex Community College,Springs Road,Bedford,MA,01730-1197,31,4,12.90%,166,220005
1903,219200,Mount Holyoke College,50 College Street,South Hadley,MA,01075-1492,170,9,5.29%,116,583971
1894,216400,New England College of Optometry (The),424 Beacon Street,Boston,MA,02115-1129,72,1,1.39%,16,34778
1907,219400,New England Conservatory of Music,290 Huntington Street,Boston,MA,02115-5018,86,4,4.65%,33,172514
1910,891600,New England School of Law,154 Stuart Street,Boston,MA,02116-5687,80,6,7.50%,104,214348
1911,748400,Newbury College,129 Fisher Avenue,Brookline,MA,02445-5796,0,0,0%,148,115110
1921,219900,Northeastern University,360 Huntington Avenue,Boston,MA,02115-5000,1118,42,3.76%,402,1008415
1930,220600,Regis College,235 Wellesley Street,Weston,MA,02493-1571,81,9,11.11%,130,290794
1931,1193000,Roxbury Community College,1234 Columbus Avenue,Boston,MA,02120-3400,0,0,0%,411,151042
1933,218800,Salem State University,352 Lafayette Street,Salem,MA,01970-5353,156,24,15.38%,195,309298
1937,220800,Simmons College,300 The Fenway,Boston,MA,02115-5898,159,20,12.58%,132,449027
1943,221100,Springfield College,263 Alden Street,Springfield,MA,01109-3797,199,41,20.60%,192,445038
1947,221700,Stonehill College,320 Washington Street,Easton,MA,02357-6110,62,1,1.61%,5,14522
1948,221800,Suffolk University,Beacon Hill,Boston,MA,02108-2770,278,33,11.87%,360,943915
1940,220900,Trustees of the Smith College,10 Elm Street,Northampton,MA,01063-2936,151,15,9.93%,150,361368
1952,221900,Tufts University,175 Packard Avenue,Medford,MA,02155-5808,376,23,6.12%,175,831908
1953,222100,University of Massachusetts - Amherst,374 Whitmore Building,Amherst,MA,01003-0000,1191,118,9.91%,1404,3419809
8104,222200,University of Massachusetts - Boston,100 Morrissey Boulevard,Boston,MA,02125-3393,343,73,21.28%,703,1799038
1942,221000,University of Massachusetts - Dartmouth,285 Old Westport Road,North Dartmouth,MA,02747-2300,202,18,8.91%,241,434351
1889,216100,University of Massachusetts - Lowell,One University Avenue,Lowell,MA,01854-2881,261,40,15.33%,699,1286182
8105,975600,University of Massachusetts Medical Center,55 Lake Avenue North,Worcester,MA,01655-0001,116,1,0.86%,7,99119
1955,222400,Wellesley College,106 Central Street,Wellesley,MA,02481-8203,112,9,8.04%,124,437030
1956,222500,Wentworth Institute of Technology,550 Huntington Avenue,Boston,MA,02115-5998,94,5,5.32%,215,508829
1958,222600,Western New England University,1215 Wilbraham Road,Springfield,MA,01119-2654,289,41,14.19%,396,842076
1959,218900,Westfield State University,333 Western Avenue,Westfield,MA,01086-1630,113,21,18.58%,255,315902
1960,222700,Wheaton College,26 East Main Street,Norton,MA,02766-2322,135,17,12.59%,269,543801
1961,222800,Wheelock College,200  The Riverway,Boston,MA,02215-4176,136,21,15.44%,151,1653601
1964,222900,Williams College,880 Main Street,Williamstown,MA,01267-2600,93,5,5.38%,12,48399
1966,223300,Worcester Polytechnic Institute,100 Institute Road,Worcester,MA,01609-2280,361,17,4.71%,198,624779
1967,219000,Worcester State University,486 Chandler Street,Worcester,MA,01602-2597,89,10,11.24%,250,313472
1969,223400,Adrian College,110 South Madison Street,Adrian,MI,49221-2575,168,26,15.48%,215,432248
1970,223500,Albion College,611 East Porter Street,Albion,MI,49224-1831,123,14,11.38%,148,375987
1972,223600,Alma College,614 West Superior Street,Alma,MI,48801-1599,124,13,10.48%,131,230975
1973,223700,Alpena Community College,665 Johnson Street,Alpena,MI,49707-1495,0,0,0%,75,26603
1975,223800,Andrews University,4150 Administration Drive,Berrien Springs,MI,49104-0750,109,17,15.60%,230,627992
1976,223900,Aquinas College,1607 Robinson Road Southeast,Grand Rapids,MI,49506-1799,0,0,0%,67,74760
1982,224100,Calvin College,3201 Burton Street Southeast,Grand Rapids,MI,49546-4388,380,25,6.58%,202,454946
1983,224200,Calvin Theological Seminary,3233 Burton Street Southeast,Grand Rapids,MI,49546-4387,42,2,4.76%,6,6555
1985,224300,Central Michigan University,106 Warriner Hall,Mt Pleasant,MI,48859-0001,314,40,12.74%,166,498886
1988,224700,Concordia University,4090 Geddes Road,Ann Arbor,MI,48105-2797,59,18,30.51%,165,525298
2010,226600,Cornerstone University,1001 East Beltline Northeast,Grand Rapids,MI,49525-5897,103,25,24.27%,146,210873
2005,225900,Eastern Michigan University,202 Welch Hall,Ypsilanti,MI,48197-2214,729,141,19.34%,1398,2587779
2066,982800,Everest Institute,21107 Lahser Road,Southfield,MI,48033-4400,92,27,29.35%,358,438302
2006,226000,Ferris State University,901 South State Street,Big Rapids,MI,49307-2251,924,133,14.39%,1414,3449742
2090,232200,Finlandia University,601 Quincy Street,Hancock,MI,49930-1882,39,13,33.33%,293,379021
4775,226500,Grace Bible College,1011 Aldon Street Southwest,Grand Rapids,MI,49509-1998,54,0,0%,0,0
2012,226800,Grand Valley State University,One Campus Drive,Allendale,MI,49401-9403,756,47,6.22%,432,782002
2017,227300,Hope College,141 East 12th Street,Holland,MI,49423-3607,242,23,9.50%,226,669588
2023,227500,Kalamazoo College,1200 Academy Street,Kalamazoo,MI,49006-3295,119,7,5.88%,40,186167
2029,229300,Lake Superior State University,650 West Easterday Avenue,Sault Ste Marie,MI,49783-1691,172,18,10.47%,247,333960
2032,227900,Lawrence Technological University,21000 West Ten Mile Road,Southfield,MI,48075-1058,66,16,24.24%,167,228631
2039,228400,Marygrove College,8425 West McNichols Road,Detroit,MI,48221-2599,88,40,45.45%,1023,1445609
2045,229000,Michigan State University,556 East Circle Dr  Room 252,East Lansing,MI,48824-1113,1910,141,7.38%,2982,5114417
2046,229200,Michigan Technological University,1400 Townsend Drive,Houghton,MI,49931-1295,402,36,8.96%,211,742059
2052,229700,Muskegon Community College,221 South Quarterline Road,Muskegon,MI,49442-1432,0,0,0%,9,3754
2056,230100,Northern Michigan University,1401 Presque Isle Avenue,Marquette,MI,49855-5316,843,151,17.91%,2007,3341985
2060,230700,Oakland University,2200 North Squirrel Road,Rochester,MI,48309-4401,72,9,12.50%,47,114449
2061,230800,Olivet College,320 South Main Street,Olivet,MI,49076-9902,57,21,36.84%,257,664341
2043,228800,Rochester College,800 West Avon Road,Rochester Hills,MI,48307-2764,80,25,31.25%,219,342994
2077,231700,Southwestern Michigan College,58900 Cherry Grove Road,Dowagiac,MI,49047-9793,47,10,21.28%,169,476017
2078,231800,Spring Arbor University,106 East Main Street,Spring Arbor,MI,49283-9984,200,27,13.50%,174,418291
2092,232300,University of Detroit Mercy,4001 West McNichols Road,Detroit,MI,48221-3038,464,95,20.47%,1397,3022615
2093,232500,University of Michigan - Ann Arbor,503 Thompson Street,Ann Arbor,MI,48109-1340,2977,131,4.40%,1208,3788342
2100,232800,Washtenaw Community College,4800 East Huron River Drive,Ann Arbor,MI,48105-4800,0,0,0%,57,31245
2101,923000,Wayne County Community College District,801 West Fort Street,Detroit,MI,48226-3010,0,0,0%,122,65420
2102,232900,Wayne State University,42 West Warren Ave,Detroit,MI,48201-1306,859,70,8.15%,571,1450821
2105,233000,Western Michigan University,1903 West Michigan Avenue,Kalamazoo,MI,49008-3899,522,60,11.49%,562,1122347
2106,233100,Western Theological Seminary,101 East 13th Street,Holland,MI,49423-3622,1,0,0%,0,0
2109,233200,Anoka-Ramsey Community College,11200 Mississippi Boulevard NW,Coon Rapids,MN,55433-3499,64,9,14.06%,56,87612
2113,233400,Augsburg College,2211 Riverside Avenue,Minneapolis,MN,55454-1351,140,23,16.43%,112,544426
2117,233600,Bemidji State University,1500 Birchmont Drive Northeast,Bemidji,MN,56601-2699,175,6,3.43%,187,552083
2118,233700,Bethany Lutheran College,700 Luther Drive,Mankato,MN,56001-6163,44,5,11.36%,9,35988
2119,905800,Bethel University,3900 Bethel Drive,Saint Paul,MN,55112-6999,231,4,1.73%,52,98472
2125,234000,Carleton College,One North College Street,Northfield,MN,55057-4001,123,4,3.25%,53,265180
2121,233900,Central Lakes College,501 West College Drive,Brainerd,MN,56401-3900,0,0,0%,10,14933
2127,234100,College of Saint Benedict,37 South College Avenue,St Joseph,MN,56374-2099,141,9,6.38%,46,241402
2129,234300,College of Saint Scholastica,1200 Kenwood Avenue,Duluth,MN,55811-4199,193,21,10.88%,184,352640
2132,234600,Concordia College - Moorhead,901 South 8th Street,Moorhead,MN,56562-0001,282,16,5.67%,409,1088972
2133,234700,Concordia University - Saint Paul,1282 Concordia Avenue,Saint Paul,MN,55104-5494,51,6,11.76%,151,579241
2204,238300,Crown College,8700 College View Drive,St Bonifacius,MN,55375-9001,40,6,15%,109,236700
2153,235300,Gustavus Adolphus College,800 West College Avenue,Saint Peter,MN,56082-1498,156,9,5.77%,25,54685
2154,235400,Hamline University,1536 Hewitt Avenue,Saint Paul,MN,55104-1284,322,31,9.63%,277,867372
2157,235500,Hibbing Community College,1515 East 25th Street,Hibbing,MN,55746-3300,62,13,20.97%,80,184992
2160,974000,Inver Hills Community College,2500 80th Street East,Inver Grove Heights,MN,55076-3224,0,0,0%,9,10136
2161,235600,Itasca Community College,1851 East Highway 169,Grand Rapids,MN,55744-3397,83,18,21.69%,76,228334
6288,235700,Luther Seminary,2481 Como Avenue,St Paul,MN,55108-1496,51,3,5.88%,18,142807
2166,235800,Macalester College,1600 Grand Avenue,Saint Paul,MN,55105-1899,127,6,4.72%,113,515893
2139,236100,Martin Luther College,1995 Luther Court,New Ulm,MN,56073-3965,42,2,4.76%,8,33378
2170,400900,Mesabi Range Community and Technical College,1001 West Chestnut Street,Virginia,MN,55792-0000,13,7,53.85%,43,70283
2176,1037400,Metropolitan State University,700 East 7th Street,Saint Paul,MN,55106-5000,0,0,0%,42,35028
5482,464500,Minneapolis Business College,1711 West County Road B,Roseville,MN,55113-4036,66,9,13.64%,74,136571
2173,236500,Minneapolis College of Art & Design,2501 Stevens Avenue,Minneapolis,MN,55404-4343,49,5,10.20%,144,364485
2138,554100,Minnesota State Community and Technical College,150 Second Street Southwest,Perham,MN,56573-1405,20,3,15%,16,52933
2168,236000,Minnesota State University  Mankato,309 Wigley Administration Center,Mankato,MN,56001-6068,366,30,8.20%,250,556889
2179,236700,Minnesota State University Moorhead,1104 7th Avenue South,Moorhead,MN,56563-0001,159,10,6.29%,194,597862
2152,526300,Minnesota West Community and Technical College,1593 11th Avenue,Granite Falls,MN,56241-1096,9,1,11.11%,12,33454
2181,236900,North Central University,910 Elliot Avenue,Minneapolis,MN,55404-1391,61,12,19.67%,131,222516
2182,237000,North Hennepin Community College,7411 85th Avenue North,Brooklyn Park,MN,55445-2299,90,20,22.22%,145,300571
2183,238500,Northland Community and Technical College,1101 Highway One East,Thief River Falls,MN,56701-2598,18,3,16.67%,13,25613
4780,1232800,Northwestern Health Sciences University,2501 West 84th Street,Bloomington,MN,55431-1599,189,12,6.35%,166,775076
2197,869400,Rasmussen College,226 Park Avenue South,Saint Cloud,MN,56301-3713,2,0,0%,118,247765
2220,525200,Ridgewater College,2101 15th Avenue Northwest,Willmar,MN,56201-2098,4,1,25%,10,8563
2115,233500,Riverland Community College,1900 Eighth Avenue Northwest,Austin,MN,55912-1473,52,11,21.15%,32,61039
2195,237300,Rochester Community and Technical College,851 Thirtieth Avenue Southeast,Rochester,MN,55904-4999,67,8,11.94%,92,151799
2200,237900,Saint John's University,Collegeville Road,Collegeville,MN,56321-0000,109,1,0.92%,17,41967
2201,238000,Saint Mary's University of Minnesota,700 Terrace Heights,Winona,MN,55987-1399,136,0,0%,108,361577
2203,238200,Saint Olaf College,1520 Saint Olaf Avenue,Northfield,MN,55057-1098,142,5,3.52%,70,315011
2208,237500,Southwest Minnesota State University,1501 State Street,Marshall,MN,56258-1598,91,7,7.69%,92,137321
2128,234200,St. Catherine University,2004 Randolph Avenue,Saint Paul,MN,55105-1789,115,21,18.26%,363,1145084
2199,237700,St. Cloud State University,720 Fourth Avenue South,Saint Cloud,MN,56301-4498,402,18,4.48%,236,478741
2215,238800,University of Minnesota  Duluth,1049  University Drive,Duluth,MN,55812-2496,552,37,6.70%,329,862499
2214,406900,University of Minnesota - Crookston,Highway 2 and 75 North,Crookston,MN,56716-5001,47,3,6.38%,39,65997
2217,238900,University of Minnesota - Morris,600 East 4th Street,Morris,MN,56267-2113,68,10,14.71%,45,99208
2216,396900,University of Minnesota - Twin Cities,200 Fraser Hall,Minneapolis,MN,55455-0422,971,71,7.31%,542,1666640
2184,237100,University of Northwestern- St Paul,3003 Snelling Avenue North,Saint Paul,MN,55113-1598,79,5,6.33%,109,291245
2131,234500,University of Saint Thomas,2115 Summit Avenue,St Paul,MN,55105-1096,208,10,4.81%,108,261535
2218,235000,Vermilion Community College,1900 East Camp Street,Ely,MN,55731-1996,0,0,0%,3,4843
4920,239100,William Mitchell College of Law,875 Summit Avenue,St Paul,MN,55105-3076,57,6,10.53%,87,320890
2224,239400,Winona State University,8th and Johnson Street,Winona,MN,55987-5838,159,6,3.77%,286,468202
2226,239600,Alcorn State University,1000 ASU Drive,Alcorn State,MS,39096-7500,5,2,40%,1674,840767
2229,239700,Belhaven University,1500 Peachtree Street,Jackson,MS,39202-1789,80,13,16.25%,65,157545
2230,239800,Blue Mountain College,201 West Main Street,Blue Mountain,MS,38610-9370,0,0,0%,79,142784
